"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","protocol","priority","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"","93","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://pixel.tapad.com/idsync/ex/push/check?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541115735172%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D","-1","-1","302","-1","","0","","0","","181105_SW_7","-1","93","-1","-1","","0","6776","-1","GET","0","","","0.53.2","-1","-1","pixel.tapad.com","-1","-1","","-1","6776","/idsync/ex/push/check?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541115735172%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D","-1","","","6869","6776","6869","6869","6869","0","6776","6869","93","67","68","1","0","","","","","","","","",
"35.186.226.184","148","","","-1","-1","Document","3","-1","-1","text/html","","1","","-1","-1","https://tr.snapchat.com/cm/p?rand=1541115735172&pnid=120&pcid=&","-1","-1","200","-1","","502","","578","","181105_SW_7","-1","93","-1","100","","68","6804","-1","GET","68","","","0.49.2","-1","-1","tr.snapchat.com","100","-1","","20","6804","/cm/p?rand=1541115735172&pnid=120&pcid=&","-1","","Google","6952","6804","6897","6897","6952","55","6804","6952","148","68","69","1","0","no-cache, no-transform","h2","high","","","","","",
"35.186.226.184","150","","","-1","-1","Document","3","-1","-1","text/html","","1","","-1","-1","https://tr.snapchat.com/cm/p?rand=1541115735178&pnid=110&pcid=","-1","-1","200","-1","","502","","475","","181105_SW_7","-1","118","-1","100","","68","6834","-1","GET","68","","","0.48.3","-1","-1","tr.snapchat.com","100","-1","","20","6834","/cm/p?rand=1541115735178&pnid=110&pcid=","-1","","Google","6984","6834","6952","6952","6984","32","6834","6984","150","69","70","1","0","no-cache, no-transform","h2","high","","","","","",
"","108","","","-1","-1","Document","3","-1","-1","text/html","","1","","-1","-1","https://match.adsrvr.org/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=26822d80-e093-11e8-9e29-0a580a440811%252Chttps%253A%252F%252Ftr.snapchat.com%252Fcm%252Fp%253Frand%253D1541115735172%2526pnid%253D140%2526pcid%253D26822d80-e093-11e8-9e29-0a580a440811&gdpr=0&gdpr_consent=","-1","-1","302","-1","","1338","","0","","181105_SW_7","-1","108","-1","-1","","0","6869","-1","GET","591","","","0.53.3","-1","-1","match.adsrvr.org","-1","-1","","-1","6869","/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=26822d80-e093-11e8-9e29-0a580a440811%252Chttps%253A%252F%252Ftr.snapchat.com%252Fcm%252Fp%253Frand%253D1541115735172%2526pnid%253D140%2526pcid%253D26822d80-e093-11e8-9e29-0a580a440811&gdpr=0&gdpr_consent=","-1","","","6977","6869","6977","6977","6977","0","6869","6977","108","70","71","1","0","private,no-cache, must-revalidate","","","","","","","",
"34.225.120.66","167","70","","-1","100","Document","3","-1","-1","image/gif","","1","","-1","-1","https://match.adsrvr.org/track/cmb/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=26822d80-e093-11e8-9e29-0a580a440811%252Chttps%253A%252F%252Ftr.snapchat.com%252Fcm%252Fp%253Frand%253D1541115735172%2526pnid%253D140%2526pcid%253D26822d80-e093-11e8-9e29-0a580a440811&gdpr=0&gdpr_consent=","-1","-1","200","-1","0","423","","898","","181105_SW_7","-1","161","-1","-1","","661","6977","-1","GET","70","","","0.53.4","-1","-1","match.adsrvr.org","100","-1","","23","6977","/track/cmb/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=26822d80-e093-11e8-9e29-0a580a440811%252Chttps%253A%252F%252Ftr.snapchat.com%252Fcm%252Fp%253Frand%253D1541115735172%2526pnid%253D140%2526pcid%253D26822d80-e093-11e8-9e29-0a580a440811&gdpr=0&gdpr_consent=","-1","","","7144","6977","7138","7138","7144","6","6977","7144","167","71","72","1","0","private,no-cache, must-revalidate","h2","high","","","","","",
"35.186.226.184","77","","","-1","-1","Document","3","-1","-1","text/html","","1","","-1","-1","https://tr.snapchat.com/cm/p/o?rand=1541115836890&pnid=130&","-1","-1","200","-1","","502","","393","","181105_SW_7","-1","76","-1","100","","68","7335","-1","GET","68","","","0.50.2","-1","-1","tr.snapchat.com","100","-1","","20","7335","/cm/p/o?rand=1541115836890&pnid=130&","-1","","Google","7412","7335","7411","7411","7412","1","7335","7412","77","72","73","1","0","no-cache, no-transform","h2","high","","","","","",
"151.101.44.116","603","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://m.yelp.com/","-1","-1","200","-1","","19916","","1410","","181105_SW_7","-1","446","-1","100","","99107","51","-1","GET","19131","19131","","0.2.2","-1","-1","m.yelp.com","100","-1","","1","51","/","-1","","Fastly","654","51","497","497","654","157","51","654","603","0","1","1","1","max-age=0, must-revalidate, no-cache, no-store, private","h2","high","1","gzip","Mon, 05 Nov 2018 00:38:59 GMT","","",
"","576","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://sb.scorecardresearch.com/b?c15=&c3=&c2=7130511&c1=2&c6=&c5=&c4=&ns__t=1541378341050&ns_c=UTF-8&cv=3.1&c8=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&c7=https%3A%2F%2Fm.yelp.com%2F&c9=","-1","-1","302","-1","","677","1","0","","181105_SW_7","-1","576","-1","-1","","0","1609","-1","GET","0","","612","0.30","-1","-1","sb.scorecardresearch.com","-1","-1","https://sb.scorecardresearch.com/beacon.js","-1","1609","/b?c15=&c3=&c2=7130511&c1=2&c6=&c5=&c4=&ns__t=1541378341050&ns_c=UTF-8&cv=3.1&c8=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&c7=https%3A%2F%2Fm.yelp.com%2F&c9=","-1","","","2185","1609","2185","2185","2185","0","1609","2185","576","1","2","1","1","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","","","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"","571","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://secure-us.imrworldwide.com/cgi-bin/m?ci=us-804377h&cg=0&cc=1&si=https%3A//m.yelp.com/&rp=&ts=compact&rnd=1541378341055","-1","-1","302","-1","","589","1807","0","","181105_SW_7","-1","571","-1","-1","","0","1612","-1","GET","0","","114","0.32","-1","-1","secure-us.imrworldwide.com","-1","-1","https://m.yelp.com/","-1","1612","/cgi-bin/m?ci=us-804377h&cg=0&cc=1&si=https%3A//m.yelp.com/&rp=&ts=compact&rnd=1541378341055","-1","","","2183","1612","2183","2183","2183","0","1612","2183","571","2","3","1","1","no-cache","","","","","Thu, 01 Dec 1994 16:00:00 GMT","","",
"151.101.44.116","347","57","","-1","100","Image","3","-1","-1","image/gif","0","1","","100","-1","https://m.yelp.com/spice?r=00b48607c9f97cf8&log_ad_spice=1&pagevis=0&gablock=0","-1","-1","200","-1","0","251","1793","1385","","181105_SW_7","-1","131","-1","100","","43","1624","-1","GET","57","57","395","0.31","-1","-1","m.yelp.com","100","-1","https://m.yelp.com/","1","1611","/spice?r=00b48607c9f97cf8&log_ad_spice=1&pagevis=0&gablock=0","-1","","Fastly","1971","1624","1755","1755","1971","216","1624","1971","347","3","4","1","1","max-age=0, must-revalidate, no-cache, no-store, private","h2","low","","gzip","Mon, 05 Nov 2018 00:39:01 GMT","","",
"108.177.103.149","463","","","-1","-1","Document","3","1643","1855","text/html; charset=UTF-8","0","1","","100","1693","https://6372968.fls.doubleclick.net/activityi;src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624?","4","1693","200","162","","1027","1847","295","","181105_SW_7","1647","94","1649","100","","460","1856","44","GET","356","356","97","0.33","-1","-1","6372968.fls.doubleclick.net","100","-1","https://m.yelp.com/","2","1642","/activityi;src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624","-1","","Google","2319","1856","1950","1950","2319","369","1643","2319","673","4","5","1","1","no-cache, must-revalidate","h2","high","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"52.73.31.254","152","44","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://secure-us.imrworldwide.com/cgi-bin/m?ci=us-804377h&cg=0&cc=1&si=https%3A//m.yelp.com/&rp=&ts=compact&rnd=1541378341055&ja=1","-1","-1","200","-1","0","516","1860","359","","181105_SW_7","-1","152","-1","-1","","44","2183","-1","GET","44","","","0.32.1","-1","-1","secure-us.imrworldwide.com","100","-1","https://m.yelp.com/","3","2183","/cgi-bin/m?ci=us-804377h&cg=0&cc=1&si=https%3A//m.yelp.com/&rp=&ts=compact&rnd=1541378341055&ja=1","-1","","","2335","2183","2335","2335","2335","0","2183","2335","152","5","6","1","1","no-cache","h2","low","","","Thu, 01 Dec 1994 16:00:00 GMT","","",
"23.196.10.229","153","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://sb.scorecardresearch.com/b2?c15=&c3=&c2=7130511&c1=2&c6=&c5=&c4=&ns__t=1541378341050&ns_c=UTF-8&cv=3.1&c8=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&c7=https%3A%2F%2Fm.yelp.com%2F&c9=","-1","-1","204","-1","","209","1860","1123","","181105_SW_7","-1","153","-1","-1","","0","2184","-1","GET","0","","","0.30.1","-1","-1","sb.scorecardresearch.com","-1","-1","https://m.yelp.com/","4","2184","/b2?c15=&c3=&c2=7130511&c1=2&c6=&c5=&c4=&ns__t=1541378341050&ns_c=UTF-8&cv=3.1&c8=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&c7=https%3A%2F%2Fm.yelp.com%2F&c9=","-1","","","2337","2184","2337","2337","2337","0","2184","2337","153","6","7","1","1","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","http/1.1","low","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"","353","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://adservice.google.com/ddm/fls/i/src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624;_dc_1=1;~oref=https://m.yelp.com/","-1","-1","302","-1","","712","","0","","181105_SW_7","-1","353","-1","-1","","0","2333","-1","GET","0","","","0.39","-1","-1","adservice.google.com","-1","-1","","-1","2333","/ddm/fls/i/src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624;_dc_1=1;~oref=https://m.yelp.com/","-1","","","2686","2333","2686","2686","2686","0","2333","2686","353","7","8","1","1","no-cache, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"108.177.104.139","122","35","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://www.google-analytics.com/collect?v=1&_v=j71&aip=1&a=1355514681&t=pageview&_s=1&dl=https%3A%2F%2Fm.yelp.com%2F&dp=%2Fhome%2Fsf&ul=en-us&de=UTF-8&dt=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QICAAAAB~&jid=&gjid=&cid=E98B42013D433482&tid=UA-30501-46&_gid=686453620.1541378323&cd152=disabled&z=2144466899","-1","-1","200","-1","0","394","14","285","","181105_SW_7","-1","57","-1","100","","35","2475","-1","GET","35","","84","0.37","-1","-1","www.google-analytics.com","100","-1","https://www.google-analytics.com/analytics.js","5","2264","/collect?v=1&_v=j71&aip=1&a=1355514681&t=pageview&_s=1&dl=https%3A%2F%2Fm.yelp.com%2F&dp=%2Fhome%2Fsf&ul=en-us&de=UTF-8&dt=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QICAAAAB~&jid=&gjid=&cid=E98B42013D433482&tid=UA-30501-46&_gid=686453620.1541378323&cd152=disabled&z=2144466899","-1","","Google","2597","2475","2532","2532","2597","65","2475","2597","122","8","9","1","1","no-cache, no-store, must-revalidate","h2","low","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"108.177.104.139","121","35","","-1","100","Image","3","2260","2477","image/gif","","1","","-1","2318","https://www.google-analytics.com/collect?v=1&_v=j71&aip=1&a=1355514681&t=pageview&_s=1&dl=https%3A%2F%2Fm.yelp.com%2F&dp=%2Fhome%2Fsf&ul=en-us&de=UTF-8&dt=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QICAAAAB~&jid=&gjid=&cid=E98B42013D433482&tid=UA-30501-1&_gid=686453620.1541378323&z=1719783882","5","2318","200","159","0","394","14","462","","181105_SW_7","2265","58","2265","100","","35","2478","53","GET","35","","84","0.36","-1","-1","www.google-analytics.com","100","-1","https://www.google-analytics.com/analytics.js","5","2259","/collect?v=1&_v=j71&aip=1&a=1355514681&t=pageview&_s=1&dl=https%3A%2F%2Fm.yelp.com%2F&dp=%2Fhome%2Fsf&ul=en-us&de=UTF-8&dt=San%20Francisco%20Restaurants%2C%20Dentists%2C%20Bars%2C%20Beauty%20Salons%2C%20Doctors&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QICAAAAB~&jid=&gjid=&cid=E98B42013D433482&tid=UA-30501-1&_gid=686453620.1541378323&z=1719783882","-1","","Google","2599","2478","2536","2536","2599","63","2260","2599","338","9","10","1","1","no-cache, no-store, must-revalidate","h2","low","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"151.101.44.116","564","","","-1","-1","XHR","3","-1","-1","application/x-javascript","0","1","","100","-1","https://m.yelp.com/yly-brxfdexyxywzxsdcbyedvedduveyuqvt.js?PID=703F990A-AE82-3F22-B757-CCC6761BE1C4","-1","-1","200","-1","","604","1","6744","","181105_SW_7","-1","484","-1","100","","20","2497","-1","POST","20","20","24047","0.40","-1","-1","m.yelp.com","100","-1","https://m.yelp.com/yly-brxfdexyxywzxsdcbyedvedduveyuqvt.js","1","2496","/yly-brxfdexyxywzxsdcbyedvedduveyuqvt.js?PID=703F990A-AE82-3F22-B757-CCC6761BE1C4","-1","","Fastly","3061","2497","2981","2981","3061","80","2497","3061","564","10","11","1","1","private, no-cache, no-store, must-revalidate","h2","medium","","gzip","Thu, 01 Jan 1970 00:00:01 GMT","","",
"108.177.103.149","172","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://6372968.fls.doubleclick.net/ddm/fls/r/src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624;_dc_1=1;~oref=https://m.yelp.com/","-1","-1","200","-1","","1179","","661","","181105_SW_7","-1","159","-1","100","","943","2686","-1","GET","531","531","","0.39.1","-1","-1","6372968.fls.doubleclick.net","100","-1","","2","2686","/ddm/fls/r/src=6372968;type=invmedia;cat=qr3hlsqk;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=8416865091086.624;_dc_1=1;~oref=https://m.yelp.com/","-1","","Google","2858","2686","2845","2845","2858","13","2686","2858","172","11","12","1","1","private, max-age=0","h2","high","","gzip","Mon, 05 Nov 2018 00:39:02 GMT","","",
"35.186.226.184","258","","","-1","-1","Document","3","2690","2840","text/html","","1","","-1","2718","https://tr.snapchat.com/cm/i?","1","2718","200","122","","1060","","201","","181105_SW_7","2691","54","2692","100","","692","2840","26","GET","692","","","0.42","-1","-1","tr.snapchat.com","100","-1","","7","2688","/cm/i","-1","","Google","3098","2840","2894","2894","3098","204","2690","3098","407","12","13","1","1","","h2","high","","","","","",
"13.59.93.197","198","35","","-1","100","Image","3","2647","2842","image/gif","","1","","-1","2710","https://pixel.quantserve.com/pixel;r=1425410737;rf=0;a=p-M4yfUTCPeS3vn;url=https%3A%2F%2Fm.yelp.com%2F;fpan=0;fpa=P0-312402985-1541378323199;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=375x667x32;enc=n;dst=1;et=1541378342082;tzo=300;ogl=","10","2710","200","132","0","440","20","578","","181105_SW_7","2657","50","2658","-1","","35","2842","52","GET","35","","275","0.41","-1","-1","pixel.quantserve.com","100","-1","https://secure.quantserve.com/quant.js","6","2645","/pixel;r=1425410737;rf=0;a=p-M4yfUTCPeS3vn;url=https%3A%2F%2Fm.yelp.com%2F;fpan=0;fpa=P0-312402985-1541378323199;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=375x667x32;enc=n;dst=1;et=1541378342082;tzo=300;ogl=","-1","","","3040","2842","2892","2892","3040","148","2647","3040","392","13","14","1","1","private, no-cache, no-store, proxy-revalidate","http/1.1","low","","","Fri, 04 Aug 1978 12:00:00 GMT","","",
"64.233.169.156","127","","","-1","-1","Script","3","3016","3234","text/javascript; charset=UTF-8","0","1","","100","3085","https://www.googleadservices.com/pagead/conversion/864073483/?random=1541378342408&cv=9&fst=1541378342408&num=1&label=SuCZCJq78m8Qi-6CnAM&bg=ffffff&hl=en&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https%3A%2F%2F6372968.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3B_dc_1%3D1%3B~oref%3Dhttps%3A%2F%2Fm.yelp.com%2F&ref=https%3A%2F%2F6372968.fls.doubleclick.net%2Factivityi%3Bsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3F&rfmt=1&fmt=4","2","3085","200","149","","1719","17","833","","181105_SW_7","3018","82","3019","100","","1978","3235","66","GET","1128","1128","919","0.44","-1","-1","www.googleadservices.com","100","-1","https://www.googleadservices.com/pagead/conversion.js","8","3015","/pagead/conversion/864073483/?random=1541378342408&cv=9&fst=1541378342408&num=1&label=SuCZCJq78m8Qi-6CnAM&bg=ffffff&hl=en&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https%3A%2F%2F6372968.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3B_dc_1%3D1%3B~oref%3Dhttps%3A%2F%2Fm.yelp.com%2F&ref=https%3A%2F%2F6372968.fls.doubleclick.net%2Factivityi%3Bsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3F&rfmt=1&fmt=4","-1","","Google","3362","3235","3317","3317","3362","45","3016","3362","344","14","15","1","1","no-cache, must-revalidate","h2","high","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","132","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://tr.snapchat.com/cm/s?pnid=100&cb=1541378342585","-1","-1","302","-1","","490","","0","","181105_SW_7","-1","132","-1","-1","","0","3363","-1","GET","0","","","0.46","-1","-1","tr.snapchat.com","-1","-1","","-1","3363","/cm/s?pnid=100&cb=1541378342585","-1","","","3495","3363","3495","3495","3495","0","3363","3495","132","15","16","1","1","","","","","","","","",
"","159","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://tr.snapchat.com/cm/s?pnid=110&cb=1541378342624","-1","-1","302","-1","","484","","0","","181105_SW_7","-1","159","-1","-1","","0","3364","-1","GET","0","","","0.47","-1","-1","tr.snapchat.com","-1","-1","","-1","3364","/cm/s?pnid=110&cb=1541378342624","-1","","","3523","3364","3523","3523","3523","0","3364","3523","159","16","17","1","1","","","","","","","","",
"","137","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://tr.snapchat.com/cm/s?pnid=120&cb=1541378342650","-1","-1","302","-1","","518","","0","","181105_SW_7","-1","137","-1","-1","","0","3415","-1","GET","0","","","0.48","-1","-1","tr.snapchat.com","-1","-1","","-1","3415","/cm/s?pnid=120&cb=1541378342650","-1","","","3552","3415","3552","3552","3552","0","3415","3552","137","17","18","1","1","","","","","","","","",
"","199","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://tr.snapchat.com/cm/s?pnid=130&cb=1541378342677","-1","-1","302","-1","","534","","0","","181105_SW_7","-1","199","-1","-1","","0","3417","-1","GET","0","","","0.49","-1","-1","tr.snapchat.com","-1","-1","","-1","3417","/cm/s?pnid=130&cb=1541378342677","-1","","","3616","3417","3616","3616","3616","0","3417","3616","199","18","19","1","1","","","","","","","","",
"","398","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/864073483/?random=1241424433&cv=9&fst=*&num=1&label=SuCZCJq78m8Qi-6CnAM&bg=ffffff&hl=en&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https://6372968.fls.doubleclick.net/ddm/fls/r/src%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3B_dc_1%3D1%3B~oref%3Dhttps://m.yelp.com/&ref=https://6372968.fls.doubleclick.net/activityi%3Bsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3F&fmt=1&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&ocp_id=JpHfW7bULYmwBPCTiKAH&crd=CKrPGwiC0Bs&gtd=","-1","-1","302","-1","","1648","","0","","181105_SW_7","-1","398","-1","-1","","0","3440","-1","GET","76","","","0.50","-1","-1","googleads.g.doubleclick.net","-1","-1","","-1","3440","/pagead/viewthroughconversion/864073483/?random=1241424433&cv=9&fst=*&num=1&label=SuCZCJq78m8Qi-6CnAM&bg=ffffff&hl=en&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https://6372968.fls.doubleclick.net/ddm/fls/r/src%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3B_dc_1%3D1%3B~oref%3Dhttps://m.yelp.com/&ref=https://6372968.fls.doubleclick.net/activityi%3Bsrc%3D6372968%3Btype%3Dinvmedia%3Bcat%3Dqr3hlsqk%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Bord%3D8416865091086.624%3F&fmt=1&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&ocp_id=JpHfW7bULYmwBPCTiKAH&crd=CKrPGwiC0Bs&gtd=","-1","","","3838","3440","3838","3838","3838","0","3440","3838","398","19","20","1","1","no-cache, must-revalidate","","","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","335","","","-1","-1","Document","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://insight.adsrvr.org/track/up?adv=igcouad&ref=https%3A%2F%2Fm.yelp.com%2F&upid=mvh4ai1&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","-1","302","-1","","0","1","0","","181105_SW_7","-1","335","-1","-1","","0","3471","-1","GET","0","","6597","0.51","-1","-1","insight.adsrvr.org","-1","-1","https://js.adsrvr.org/up_loader.1.1.0.js","-1","3471","/track/up?adv=igcouad&ref=https%3A%2F%2Fm.yelp.com%2F&upid=mvh4ai1&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","","","3806","3471","3806","3806","3806","0","3471","3806","335","20","21","1","1","private,no-cache, must-revalidate","","","","","","","",
"","-1","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://snap.adsrvr.org/match?rurl=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541116201258%26pnid%3D100%26pcid%3D%7BPCID%7D","-1","-1","-1","-1","","0","","0","","181105_SW_7","-1","-1","-1","-1","","0","3496","-1","GET","0","","","0.46.1","-1","-1","snap.adsrvr.org","-1","-1","","-1","3496","/match?rurl=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541116201258%26pnid%3D100%26pcid%3D%7BPCID%7D","-1","","","3495","3496","3495","3495","3495","0","3496","3495","-1","21","22","1","1","","","","","","","","",
"","384","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://so.rlcdn.com/463676.gif?credir=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541116097348%26pnid%3D110%26pcid%3D","-1","-1","307","-1","","430","","0","","181105_SW_7","-1","384","-1","-1","","0","3523","-1","GET","0","","","0.47.1","-1","-1","so.rlcdn.com","-1","-1","","-1","3523","/463676.gif?credir=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1541116097348%26pnid%3D110%26pcid%3D","-1","","","3907","3523","3907","3907","3907","0","3523","3907","384","22","23","1","1","no-cache, no-store","","","","","","","",
"","108","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://tr.snapchat.com/cm/s?pnid=140&cb=1541378342703","-1","-1","302","-1","","533","","0","","181105_SW_7","-1","108","-1","-1","","0","3525","-1","GET","0","","","0.52","-1","-1","tr.snapchat.com","-1","-1","","-1","3525","/cm/s?pnid=140&cb=1541378342703","-1","","","3633","3525","3633","3633","3633","0","3525","3633","108","23","24","1","1","","","","","","","","",
