"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","protocol","priority","is_base_page","contentEncoding","jpeg_scan_count","score_progressive_jpeg",
"52.54.242.223","1415","","","-1","-1","Document","3","8833","9221","text/html","0","1","","100","9077","https://samsungelectronicsamericainc.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.samsung.com%2Fus%2F","123","9077","200","144","","3148","3","453","","181105_V0_Y","8956","62","8960","-1","","6934","9224","117","GET","2766","2766","33543","0.33","-1","-1","samsungelectronicsamericainc.demdex.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.sync.js","6","8796","/dest5.html?d_nsid=0","-1","","","10639","9224","9286","9286","10639","1353","8833","10639","1799","7","8","1","1","max-age=21600","Thu, 01 Jan 1970 00:00:00 GMT","http/1.1","high","","gzip","","",
"216.104.218.41","575","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://smetrics.samsung.com/b/ss/sssamsungnewus/10/JS-2.9.0/s08477336476317?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A11%3A0%200%20300&d.&nsid=0&jsonv=1&.d&sdid=16DBECA920AAFAC9-683DB6CC1F256805&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&pageName=www.samsung.com%2Fus&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&ch=home&server=www.samsung.com&aamb=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&v1=en&c14=https%3A%2F%2Fwww.samsung.com%2Fus%2F&v17=www.samsung.com%2Fus&c22=homepage&c24=New&c25=logged%20out&c44=consumer&v46=false&v52=D%3Dc22&c57=D%3Dv46&v59=Typed%2FBookmarked&v62=prospect&c66=D%3Ds_vi&v66=D%3Dc25&v72=Typed%2FBookmarked&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&AQE=1","-1","-1","200","-1","","651","22","2324","","181105_V0_Y","-1","56","-1","-1","","118","9299","-1","GET","118","","4641","0.69","-1","-1","smetrics.samsung.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.547.js?utv=201810252257","2","9298","/b/ss/sssamsungnewus/10/JS-2.9.0/s08477336476317?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A11%3A0%200%20300&d.&nsid=0&jsonv=1&.d&sdid=16DBECA920AAFAC9-683DB6CC1F256805&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&pageName=www.samsung.com%2Fus&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&ch=home&server=www.samsung.com&aamb=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&v1=en&c14=https%3A%2F%2Fwww.samsung.com%2Fus%2F&v17=www.samsung.com%2Fus&c22=homepage&c24=New&c25=logged%20out&c44=consumer&v46=false&v52=D%3Dc22&c57=D%3Dv46&v59=Typed%2FBookmarked&v62=prospect&c66=D%3Ds_vi&v66=D%3Dc25&v72=Typed%2FBookmarked&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&AQE=1","-1","","","9874","9299","9355","9355","9874","519","9299","9874","575","8","9","1","1","no-cache, no-store, max-age=0, no-transform, private","Sun, 04 Nov 2018 01:11:00 GMT","http/1.1","high","","","","",
"130.248.148.108","557","","","-1","-1","XHR","3","8808","9352","application/json;charset=UTF-8","0","1","","100","9088","https://samsungus.tt.omtrdc.net/m2/samsungus/mbox/json?mbox=target-global-mbox&mboxSession=6c3d34126dc04df99441a473747c4829&mboxPC=&mboxPage=41148210dbe64200962253e73f9259cb&mboxRid=bd91ca17e64c471797dde2fc0b7502b1&mboxVersion=1.5.0&mboxCount=1&mboxTime=1541362253209&mboxHost=www.samsung.com&mboxURL=https%3A%2F%2Fwww.samsung.com%2Fus%2F&mboxReferrer=&browserHeight=603&browserWidth=375&browserTimeOffset=-300&screenHeight=667&screenWidth=375&colorDepth=32&devicePixelRatio=2&screenOrientation=portrait&webGLRenderer=Apple%20A8%20GPU&mboxMCSDID=16DBECA920AAFAC9-683DB6CC1F256805&vst.trk=nmetrics.samsung.com&vst.trks=smetrics.samsung.com&mboxMCGVID=86968636001683546940869163421194511238&mboxAAMB=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&mboxMCGLH=7","156","9088","200","264","","3560","141","720","","181105_V0_Y","8964","139","8968","-1","","19218","9353","120","GET","3299","3299","14829","0.34","-1","-1","samsungus.tt.omtrdc.net","100","-1","https://www.samsung.com/us/","5","8806","/m2/samsungus/mbox/json?mbox=target-global-mbox&mboxSession=6c3d34126dc04df99441a473747c4829&mboxPC=&mboxPage=41148210dbe64200962253e73f9259cb&mboxRid=bd91ca17e64c471797dde2fc0b7502b1&mboxVersion=1.5.0&mboxCount=1&mboxTime=1541362253209&mboxHost=www.samsung.com&mboxURL=https%3A%2F%2Fwww.samsung.com%2Fus%2F&mboxReferrer=&browserHeight=603&browserWidth=375&browserTimeOffset=-300&screenHeight=667&screenWidth=375&colorDepth=32&devicePixelRatio=2&screenOrientation=portrait&webGLRenderer=Apple%20A8%20GPU&mboxMCSDID=16DBECA920AAFAC9-683DB6CC1F256805&vst.trk=nmetrics.samsung.com&vst.trks=smetrics.samsung.com&mboxMCGVID=86968636001683546940869163421194511238&mboxAAMB=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&mboxMCGLH=7","-1","","","9910","9353","9492","9492","9910","418","8808","9910","1097","9","10","1","1","no-cache","","h2","medium","","gzip","","",
"52.54.242.223","514","","","-1","-1","Image","3","-1","-1","application/json;charset=utf-8","","1","","-1","-1","https://samsungelectronicsamericainc.demdex.net/event%20?d_cid_ic=my_samus_crm%01%011&d_cid_ic=AdobeCampaignID%01%011&d_sid=9317884","-1","-1","200","-1","","695","70","465","","181105_V0_Y","-1","58","-1","-1","","209","9583","-1","GET","209","","331","0.85","-1","-1","samsungelectronicsamericainc.demdex.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","6","9580","/event%20?d_cid_ic=my_samus_crm%01%011&d_cid_ic=AdobeCampaignID%01%011&d_sid=9317884","-1","","","10097","9583","9641","9641","10097","456","9583","10097","514","10","11","1","1","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","Thu, 01 Jan 1970 00:00:00 GMT","http/1.1","low","","","","",
"173.194.223.148","1137","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=897076688237.5303?","-1","-1","200","-1","","1013","72","96","","181105_V0_Y","-1","98","-1","100","","456","9633","-1","GET","342","342","155","0.80","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","8","9499","/activityi;src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=897076688237.5303","-1","","Google","10770","9633","9731","9731","10770","1039","9633","10770","1137","11","12","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"205.185.216.42","1095","","","-1","-1","Document","3","9437","9667","text/html","","1","","-1","9568","https://servedby.flashtalking.com/container/10230;75043;7784;iframe/?ft_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cachebuster=26422.2676039475","7","9568","200","99","","2297","3","483","","181105_V0_Y","9444","67","9446","100","","1985","9668","122","GET","1985","","1035","0.76","-1","-1","servedby.flashtalking.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1756.js?utv=201705050500","7","9434","/container/10230;75043;7784;iframe/?ft_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cachebuster=26422.2676039475","-1","","Highwinds","10763","9668","9735","9735","10763","1028","9437","10763","1323","12","13","1","1","no-cache, no-store","","http/1.1","high","","","","",
"","1083","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_ref=&dtmc_loc=https%3A//www.samsung.com/us/&dtm_user_token=","-1","-1","302","-1","","824","27","0","","181105_V0_Y","-1","1083","-1","-1","","0","9679","-1","GET","0","","175","0.86","-1","-1","login.dotomi.com","-1","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2562.js?utv=201807101736","-1","9679","/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_ref=&dtmc_loc=https%3A//www.samsung.com/us/&dtm_user_token=","-1","","","10762","9679","10762","10762","10762","0","9679","10762","1083","13","14","1","1","no-cache, private, max-age=0, no-store","0","","","","","","",
"173.194.223.148","1088","","","-1","-1","Document","3","9393","9710","text/html; charset=UTF-8","0","1","","100","9464","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=dreamlu;cat=samsu0;ord=6292641541883.917?","1","9464","200","246","","991","72","260","","181105_V0_Y","9394","121","9395","100","","414","9718","69","GET","320","320","155","0.75","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","8","9391","/activityi;src=1782317;type=dreamlu;cat=samsu0;ord=6292641541883.917","-1","","Google","10806","9718","9839","9839","10806","967","9393","10806","1404","14","15","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"52.204.239.41","1473","43","","-1","100","XHR","3","9567","9904","image/gif","","1","","-1","9723","https://collect.tealiumiq.com/samsung/main/2/i.gif","77","9723","200","181","0","883","141","113285","","181105_V0_Y","9644","1328","9645","-1","","43","9904","78","POST","43","","14829","0.84","-1","-1","collect.tealiumiq.com","100","-1","https://www.samsung.com/us/","13","9560","/samsung/main/2/i.gif","-1","","","11377","9904","11232","11232","11377","145","9567","11377","1809","15","16","1","1","no-transform,private,no-cache,no-store,max-age=0,s-maxage=0","Mon, 05 Nov 2018 01:11:01 GMT","http/1.1","medium","","","","",
"108.177.10.156","612","","","-1","-1","Script","3","10325","10549","text/javascript; charset=UTF-8","0","1","","100","10384","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1058244264/?random=1541380261264&cv=9&fst=1541380261264&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","3","10384","200","165","","1737","16","484","","181105_V0_Y","10328","69","10328","100","","1623","10550","56","GET","983","983","923","0.90","-1","-1","googleads.g.doubleclick.net","100","-1","https://www.googleadservices.com/pagead/conversion_async.js","10","10323","/pagead/viewthroughconversion/1058244264/?random=1541380261264&cv=9&fst=1541380261264&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","-1","","Google","11162","10550","10619","10619","11162","543","10325","11162","836","16","17","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"204.79.197.200","607","","","-1","-1","Image","3","10339","10553","","","1","","-1","10445","https://bat.bing.com/action/0?ti=5564940&Ver=2&mid=60899692-cccf-93a0-19ec-ecef1165e730&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Electronics%20%26%20Appliances%3A%20Tablets,%20Smartphones,%20TVs%20%7C%20Samsung%20US&p=https%3A%2F%2Fwww.samsung.com%2Fus%2F&r=&lt=3135&evt=pageLoad&msclkid=N&rn=692123","77","10445","204","108","","299","1","402","","181105_V0_Y","10416","43","10417","-1","","0","10554","28","GET","0","","9449","0.91","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","9","10338","/action/0?ti=5564940&Ver=2&mid=60899692-cccf-93a0-19ec-ecef1165e730&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Electronics%20%26%20Appliances%3A%20Tablets,%20Smartphones,%20TVs%20%7C%20Samsung%20US&p=https%3A%2F%2Fwww.samsung.com%2Fus%2F&r=&lt=3135&evt=pageLoad&msclkid=N&rn=692123","-1","","","11161","10554","10597","10597","11161","564","10339","11161","820","17","18","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","low","","","","",
"98.138.49.23","588","","","-1","-1","Script","3","10349","10573","application/x-javascript","","1","","-1","10420","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2001%3A11%3A01%20GMT&n=5&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","15","10420","200","153","","676","1","360","","181105_V0_Y","10364","76","10366","-1","","0","10574","54","GET","0","","11005","0.92","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","11","10345","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2001%3A11%3A01%20GMT&n=5&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","","","11162","10574","10650","10650","11162","512","10349","11162","810","18","19","1","1","no-cache, private, must-revalidate","Mon, 05 Nov 2018 01:11:01 GMT","h2","high","","","","",
"98.138.49.23","586","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","-1","200","-1","","676","1","175","","181105_V0_Y","-1","76","-1","-1","","0","10576","-1","GET","0","","11005","0.93","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","11","10347","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","","","11162","10576","10652","10652","11162","510","10576","11162","586","19","20","1","1","no-cache, private, must-revalidate","Mon, 05 Nov 2018 01:11:01 GMT","h2","high","","","","",
"159.127.42.105","421","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_loc=https%3A%2F%2Fwww.samsung.com%2Fus%2F&dtm_user_ip=76.112.208.162&dtm_user_agent=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_4_1+like+Mac+OS+X%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Mobile%2F15G77&dtm_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tcflag=true","-1","-1","204","-1","","449","","1268","","181105_V0_Y","-1","421","-1","-1","","0","10762","-1","GET","0","","","0.86.1","-1","-1","login.dotomi.com","-1","-1","","12","10762","/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_loc=https%3A%2F%2Fwww.samsung.com%2Fus%2F&dtm_user_ip=76.112.208.162&dtm_user_agent=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_4_1+like+Mac+OS+X%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Mobile%2F15G77&dtm_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tcflag=true","-1","","","11183","10762","11183","11183","11183","0","10762","11183","421","20","21","1","1","no-cache, private, max-age=0, no-store","0","http/1.1","high","","","","",
"216.104.218.41","256","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://smetrics.samsung.com/b/ss/sssamsungnewus/10/JS-2.9.0/s07041512410404?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A11%3A1%200%20300&d.&nsid=0&jsonv=1&.d&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&v1=en&v9=popunder_open&v10=https%3A%2F%2Fwww.samsung.com%2Fus%3Epopunder_open&v11=https%3A%2F%2Fwww.samsung.com%2Fus%3Eshop%20app%20popunder%3Epopunder_open&c15=D%3Dv9&c16=D%3Dv10&c17=D%3Dv11&c25=logged%20out&v46=false&c57=D%3Dv46&v66=D%3Dc25&pe=lnk_o&pev2=popunder_open&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&lrt=966&AQE=1","-1","-1","200","-1","","651","22","2280","","181105_V0_Y","-1","59","-1","-1","","118","10928","-1","GET","118","","4641","0.98","-1","-1","smetrics.samsung.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.547.js?utv=201810252257","2","10925","/b/ss/sssamsungnewus/10/JS-2.9.0/s07041512410404?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A11%3A1%200%20300&d.&nsid=0&jsonv=1&.d&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&v1=en&v9=popunder_open&v10=https%3A%2F%2Fwww.samsung.com%2Fus%3Epopunder_open&v11=https%3A%2F%2Fwww.samsung.com%2Fus%3Eshop%20app%20popunder%3Epopunder_open&c15=D%3Dv9&c16=D%3Dv10&c17=D%3Dv11&c25=logged%20out&v46=false&c57=D%3Dv46&v66=D%3Dc25&pe=lnk_o&pev2=popunder_open&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&lrt=966&AQE=1","-1","","","11184","10928","10987","10987","11184","197","10928","11184","256","21","22","1","1","no-cache, no-store, max-age=0, no-transform, private","Sun, 04 Nov 2018 01:11:01 GMT","http/1.1","high","","","","",
"52.204.239.41","518","43","","-1","100","XHR","3","10948","11081","image/gif","","1","","-1","11030","https://collect.tealiumiq.com/samsung/main/2/i.gif","28","11030","200","51","0","883","141","96670","","181105_V0_Y","10976","381","10977","-1","","43","11082","53","POST","43","","14829","0.99","-1","-1","collect.tealiumiq.com","100","-1","https://www.samsung.com/us/","17","10946","/samsung/main/2/i.gif","-1","","","11600","11082","11463","11463","11600","137","10948","11600","650","22","23","1","1","no-transform,private,no-cache,no-store,max-age=0,s-maxage=0","Mon, 05 Nov 2018 01:11:02 GMT","http/1.1","medium","","","","",
"108.177.10.156","251","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu0;ord=6292641541883.917;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","172","","181105_V0_Y","-1","77","-1","100","","194","11155","-1","GET","177","177","","0.97","-1","-1","adservice.google.com","100","-1","","14","10837","/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu0;ord=6292641541883.917;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","11406","11155","11232","11232","11406","174","11155","11406","251","23","24","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:02 GMT","h2","high","","gzip","","",
"108.177.10.156","249","","","-1","-1","Document","3","10807","11160","text/html; charset=UTF-8","0","1","","100","10859","https://adservice.google.com/ddm/fls/i/src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=897076688237.5303;_dc_1=1;~oref=https://www.samsung.com/us/","1","10859","200","301","","689","","403","","181105_V0_Y","10808","77","10809","100","","194","11161","50","GET","177","177","","0.96","-1","-1","adservice.google.com","100","-1","","14","10805","/ddm/fls/i/src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=897076688237.5303;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","11410","11161","11238","11238","11410","172","10807","11410","601","24","25","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:02 GMT","h2","high","","gzip","","",
"157.240.2.35","105","44","","-1","100","Image","3","11289","11463","image/gif","","1","","-1","11358","https://www.facebook.com/tr/?id=750510078415232&ev=PageView&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380262279&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=0&o=30&fbp=fb.1.1541380262271.857966300&it=1541380261239&coo=false","42","11358","200","105","0","418","25","361","","181105_V0_Y","11331","38","11332","100","","44","11464","26","GET","44","","20846","0.100","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","15","11286","/tr/?id=750510078415232&ev=PageView&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380262279&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=0&o=30&fbp=fb.1.1541380262271.857966300&it=1541380261239&coo=false","-1","","Facebook","11569","11464","11502","11502","11569","67","11289","11569","278","25","26","1","1","no-cache, must-revalidate, max-age=0","Mon, 05 Nov 2018 01:11:02 GMT","h2","low","","","","",
"151.101.184.84","106","35","","-1","100","XHR","3","11311","11480","image/gif","","1","","-1","11381","https://ct.pinterest.com/user/?tid=2612477424038&cb=1541380262296","41","11381","200","99","0","463","141","374","","181105_V0_Y","11352","71","11353","100","","35","11481","28","GET","35","","14829","0.101","-1","-1","ct.pinterest.com","100","-1","https://www.samsung.com/us/","16","11304","/user/?tid=2612477424038&cb=1541380262296","-1","","Cedexis","11587","11481","11552","11552","11587","35","11311","11587","274","26","27","1","1","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","medium","","","","",
"108.177.112.104","134","42","","-1","100","Image","3","11318","11509","image/gif","","1","","-1","11364","https://www.google.com/pagead/1p-user-list/1058244264/?random=1541380261264&cv=9&fst=1541379600000&num=1&guid=ON&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=2065523288&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","3","11364","200","145","0","481","1","555","","181105_V0_Y","11321","67","11322","100","","42","11509","42","GET","42","","649","0.104","-1","-1","www.google.com","100","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1058244264/?random=1541380261264&cv=9&fst=1541380261264&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","18","11310","/pagead/1p-user-list/1058244264/?random=1541380261264&cv=9&fst=1541379600000&num=1&guid=ON&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=2065523288&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","-1","","Google","11643","11509","11576","11576","11643","67","11318","11643","324","27","28","1","1","no-cache, no-store, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","low","","","","",
"151.101.184.84","89","35","","-1","100","Image","3","11485","11589","image/gif","","1","","-1","11537","https://ct.pinterest.com/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380262299","18","11537","200","52","0","368","1","691","","181105_V0_Y","11503","60","11505","100","","35","11590","32","GET","35","","33260","0.102","-1","-1","ct.pinterest.com","100","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","19","11305","/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380262299","-1","","Cedexis","11679","11590","11650","11650","11679","29","11485","11679","191","28","29","1","1","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","low","","","","",
